HUMBERTO 1°;300;130;210000;1615,4;PB;3;2;;A ESTRENAR;;;SI;;0;SI;;;;ZONAPROP.COM_SAN TELMO;300 HUMBERTO 1°;HUMBERTO 1º;100;L;SAN TELMO;1;1.233.152,82;4
ECUADOR;300;36;57500;1597,2;;0;0;40;;INTERNO;;;;1;SI;;;;ARGENPROP.COM/ABASTO;300 ECUADOR;ECUADOR;100;L;BALVANERA;3;4.341.063.997;3
URUGUAY;700;100;230000;2300;;4;3;30;;CONTRAFRENTE;;SI;SI;0;SI;SI;BALCON;;ZONAPROP.COM_TRIBUNALES;700 URUGUAY;AV. URUGUAY;100;L;SAN NICOLAS;1;2.288.975.233;1
ECHEVERRIA;5200;60;126000;2100;1;1;1;;A ESTRENAR;FRENTE;;;;2;;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;5200 ECHEVERRIA;ECHEVERRIA;100;L;VILLA URQUIZA;12;5.448.470.069;3
SOLIS;700;59;106000;1796,6;;3;2;60;;FRENTE;;;;1;SI;;;;ZONAPROP/CONGRESO;700 SOLIS;SOLIS;100;L;MONTSERRAT;1;2.200.624.563;1
GALVAN;2800;82;155000;1890,2;;2;2;;A ESTRENAR;FRENTE;;SI;SI;2;SI;;TERRAZA;;ARGENPROP.COM/VILLAURQUIZA;2800 GALVAN;GALVAN;100;L;VILLA URQUIZA;12;5.448.470.069;3
DIAZ, CNEL.;2500;55;145000;2636,4;1;3;2;60;;FRENTE;;;;1;;;;;ARGENPROP.COM/BARRIONORTE;2500 DIAZ, CNEL.;AV. CORONEL DIAZ;88;L;PALERMO;14;15.773.573.191;2
POLA;1138;37;74000;2000;;1;0;;;CONTRAFRENTE;;;;0;;;TERRAZA;;ZONAPROP.COM_MATADEROS;1138 POLA;POLA;100;L;MATADEROS;9;7.398.564,74;4
PUEYRREDON;200;35;60000;1714,3;11;1;1;;A ESTRENAR;;;;;0;;;;;ARGENPROP.COM/BALVANERA;200 PUEYRREDON;AV. PUEYRREDON;100;L;BALVANERA;3;4.341.063.997;3
ROMA;1000;130;138000;1061,5;;4;3;25;;CONTRAFRENTE;;;;0;SI;;TERRAZA;;ZONAPROP.COM_VERSALLES;1000 ROMA;ROMA;100;L;VERSALLES;10;1.407.296.672;3
CUENCA;4400;66;105000;1590,9;2;3;2;35;;CONTRAFRENTE;POR ESCALERA;;;1;SI;;BALCON;;ARGENPROP.COM/VILLAPUEYRREDON;4400 CUENCA;CUENCA;100;L;VILLA PUEYRREDON;12;3.302.910,10;3
BESARES;1600;38;98000;2578,9;;1;1;;A ESTRENAR;FRENTE;;;;1;;;TERRAZA;;BUSCAINMUEBLE/NUÑEZ;1600 BESARES;BESARES;37;;NUÑEZ;13;4.351.538.489;2
LOZANO, PEDRO;3700;110;210000;1909,1;;4;3;35;;FRENTE;;SI;SI;2;SI;SI;TERRAZA;;ZONAPROP.COM_VILLA DEL PARQUE;3700 LOZANO, PEDRO;PEDRO LOZANO;94;L;VILLA DEL PARQUE;11;3.398.880.018;3
ESTADO DE ISRAEL;4500;50;100000;2000;;2;1;;;INTERNO;;;;1;SI;;TERRAZA;;ZONAPROP/ALMAGRO;4500 ESTADO DE ISRAEL;AV. ESTADO DE ISRAEL;100;L;ALMAGRO;5;4.051.222.618;3
ACUÑA DE FIGUEROA, FRANCISCO;400;55;103000;1872,7;7;3;0;30;;FRENTE;;;;1;SI;;BALCON;;ARGENPROP.COM/ALMAGRO;400 ACUÑA DE FIGUEROA, FRANCISCO;FRANCISCO ACUÑA DE FIGUEROA;95;L;ALMAGRO;5;4.051.222.618;3
MEXICO;1800;70;110000;1571,4;;3;2;50;;FRENTE;;;;0;SI;;BALCON;;INMUEBLESCLARIN.COM/BALVANERA;1800 MEXICO;MEXICO;100;L;BALVANERA;3;4.341.063.997;3
PARERA;100;178;550000;3089,9;4;4;3;45;;FRENTE;;SI;;2;SI;SI;TERRAZA;;BUSCAINMUEBLE/RECOLETA;100 PARERA;PARERA;100;L;RETIRO;1;4.547.765.746;1
MILLER;2000;43;89000;2069,8;3;2;1;20;;CONTRAFRENTE;;;;1;SI;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;2000 MILLER;MILLER;100;L;VILLA URQUIZA;12;5.448.470.069;3
LAFINUR;3200;310;1300000;4193,5;8;3;3;;A ESTRENAR;;DUPLEX;;;2;SI;SI;TERRAZA;;ARGENPROP.COM/PALERMO;3200 LAFINUR;LAFINUR;100;L;PALERMO;14;15.773.573.191;2
CERRITO;1200;283;765000;2703,2;;3;3;60;;FRENTE;;SI;SI;3;SI;SI;;;ARGENPROP.COM/BARRIONORTE;1200 CERRITO;CERRITO;100;L;RETIRO;1;4.547.765.746;1
SANTA FE;2200;32;85000;2656,3;;1;0;25;;FRENTE;;SI;;0;;;BALCON;;INMUEBLESCLARIN.COM/BARIO NORTE;2200 SANTA FE;AV. SANTA FE;100;L;RECOLETA;2;6.146.826.409;2
LAVALLE;2800;112;270000;2410,7;2;4;3;;A ESTRENAR;FRENTE;;;;4;SI;SI;BALCON;;ARGENPROP.COM/BALVANERA;2800 LAVALLE;LAVALLE;100;L;BALVANERA;3;4.341.063.997;3
MORENO, JOSE MARIA;300;90;195136;2168,2;;1;1;;A ESTRENAR;CONTRAFRENTE;DUPLEX;;;1;;;TERRAZA;;ARGENPROP.COM/ALMAGRO;300 MORENO, JOSE MARIA;AV. JOSE MARIA MORENO;96;L;CABALLITO;6;6.851.079.059;3
PELLEGRINI, CARLOS;1200;50;119000;2380;;1;1;50;;CONTRAFRENTE;;;;1;;;BALCON;;ARGENPROP.COM/BARRIONORTE;1200 PELLEGRINI, CARLOS;CARLOS PELLEGRINI;34;;RETIRO;1;4.547.765.746;1
BILBAO, FRANCISCO;2000;249;430000;1726,9;;5;4;35;;FRENTE;;SI;SI;4;SI;SI;TERRAZA;;ZONAPROP/FLORES;2000 BILBAO, FRANCISCO;FRANCISCO BILBAO;96;L;FLORES;7;8.594.550.061;3
MARMOL, JOSE;600;41;68000;1658,5;3;1;0;;;FRENTE;;;;0;;PILETA;;;INMUEBLESCLARIN.COM/ALMAGRO;600 MARMOL, JOSE;JOSE MARMOL;94;L;ALMAGRO;5;4.051.222.618;3
DIAZ VELEZ;3800;174;369000;2120,7;;5;4;12;;FRENTE;;SI;SI;4;SI;SI;TERRAZA;;ZONAPROP/ALMAGRO;3800 DIAZ VELEZ;AV. DIAZ VELEZ;100;L;ALMAGRO;5;4.051.222.618;3
SALGUERO, JERONIMO;1700;51;200000;3921,6;;2;1;;A ESTRENAR;FRENTE;;;SI;0;;;BALCON;;ARGENPROP.COM/PALERMO;1700 SALGUERO, JERONIMO;JERONIMO SALGUERO;96;L;PALERMO;14;15.773.573.191;2
AZARA;100;33;62400;1890,9;7;1;0;;;;;;SI;0;;;;;INMUEBLESCLARIN.COM/BARRACAS;100 AZARA;AZARA;100;L;BARRACAS;4;7.878.302.179;4
LAVALLE;4000;50;185000;3700;;1;1;3;;FRENTE;;;SI;1;;;BALCON;;ARGENPROP.COM/ALMAGRO;4000 LAVALLE;LAVALLE;100;L;ALMAGRO;5;4.051.222.618;3
SANCHEZ DE BUSTAMANTE;100;53;87000;1641,5;2;3;2;35;;FRENTE;;;;0;;;TERRAZA;;INMUEBLESCLARIN.COM/ALMAGRO;100 SANCHEZ DE BUSTAMANTE;SANCHEZ DE BUSTAMANTE;100;L;ALMAGRO;5;4.051.222.618;3
VILLAFLOR AZUCENA;400;165;800000;4848,5;;3;2;;A ESTRENAR;FRENTE;;;;0;SI;;;;ZONAPROP/PUERTO MADERO;400 VILLAFLOR AZUCENA;BOULEVAR AZUCENA VILLAFLOR;96;L;PUERTO MADERO;1;5.025.406.025;1
RIVADAVIA;7100;86;168000;1951,4;;4;3;40;;FRENTE;;SI;;1;SI;;TERRAZA;;ZONAPROP/FLORES;7100 RIVADAVIA;AV. RIVADAVIA;100;L;FLORES;7;8.594.550.061;3
SANTA FE;3200;148;350000;2364,9;6;5;3;55;;CONTRAFRENTE;;SI;;3;SI;;BALCON;;ARGENPROP.COM/PALERMO;3200 SANTA FE;AV. SANTA FE;100;L;RECOLETA;2;6.146.826.409;2
AREVALO;3000;104;495000;4759,6;;2;1;;;FRENTE;;;SI;0;;;TERRAZA;;INMUEBLESCLARIN.COM/BELGRANO;3000 AREVALO;AREVALO;100;L;PALERMO;14;15.773.573.191;2
GOYENA, PEDRO;600;101;278000;2752,5;;4;3;;A ESTRENAR;CONTRAFRENTE;;;;2;SI;;TERRAZA;;ZONAPROP/CABALLITO;600 GOYENA, PEDRO;AV. PEDRO GOYENA;94;L;CABALLITO;6;6.851.079.059;3
ARMENIA;2100;52;105000;2019,2;14;3;2;35;;;;SI;;1;SI;;;;ARGENPROP.COM/PALERMO;2100 ARMENIA;ARMENIA;100;L;PALERMO;14;15.773.573.191;2
CRAMER;3500;191;218000;1141,4;;5;4;33;;FRENTE;;;SI;3;SI;SI;TERRAZA;;ZONAPROP/NUÑEZ;3500 CRAMER;CRAMER;100;L;NUÑEZ;13;4.351.538.489;2
BELAUSTEGUI, LUIS, DR.;1700;45;89000;1977,8;;1;1;;;;PENT HOUSE;;;1;;;;;ARGENPROP.COM/VILLAGENERALMITRE;1700 BELAUSTEGUI, LUIS, DR.;DR. LUIS BELAUSTEGUI;57;L;VILLA GRAL. MITRE;11;2.162.702.276;3
DE LOS INCAS;5000;34;72000;2117,6;;0;0;;A ESTRENAR;FRENTE;;;;1;;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;5000 DE LOS INCAS;AV. DE LOS INCAS;100;L;PARQUE CHAS;15;1.384.889.921;3
PACHECO DE MELO, JOSE ANDRES;2900;180;440000;2444,4;2;3;3;18;;FRENTE;;;SI;4;SI;SI;BALCON;;ARGENPROP.COM/BARRIONORTE;2900 PACHECO DE MELO, JOSE ANDRES;JOSE ANDRES PACHECO DE MELO;95;L;RECOLETA;2;6.146.826.409;2
CIUDAD DE LA PAZ;3200;54;111000;2055,6;;2;1;;1;FRENTE;;;;1;;;TERRAZA;;ZONAPROP/NUÑEZ;3200 CIUDAD DE LA PAZ;CIUDAD DE LA PAZ;100;L;NUÑEZ;13;4.351.538.489;2
PASCO;400;37;66000;1783,8;1;2;1;50;;FRENTE;;;;1;;;BALCON;;ARGENPROP.COM/BALVANERA;400 PASCO;PASCO;100;L;BALVANERA;3;4.341.063.997;3
CUBAS, JOSE;3600;134;200000;1492,5;3;4;3;45;;CONTRAFRENTE;;;;2;SI;;BALCON;;ARGENPROP.COM/VILLADEVOTO;3600 CUBAS, JOSE;JOSE CUBAS;94;L;VILLA DEVOTO;11;6.403.818.336;3
JURAMENTO;1900;195;473000;2425,6;;5;3;40;;FRENTE;;SI;SI;4;SI;SI;TERRAZA;;ZONAPROP/BELGRANO;1900 JURAMENTO;AV. JURAMENTO;37;;BELGRANO;13;7.929.988.805;2
YRIGOYEN, HIPOLITO;2200;78;105000;1346,2;;3;2;45;;FRENTE;;;;0;SI;SI;;;INMUEBLESCLARIN.COM/BALVANERA;2200 YRIGOYEN, HIPOLITO;HIPOLITO YRIGOYEN;96;L;BALVANERA;3;4.341.063.997;3
VIEYTES;1300;29;53000;1827,6;4;1;0;45;;LATERAL;;;;0;;;;;INMUEBLESCLARIN.COM/BARRACAS;1300 VIEYTES;VIEYTES;100;L;BARRACAS;4;7.878.302.179;4
PAVON;3700;70;104000;1485,7;;3;2;50;;CONTRAFRENTE;;;;1;SI;;TERRAZA;;ZONAPROP/BOEDO;3700 PAVON;AV. PAVON;100;L;BOEDO;5;2.607.835.114;4
AGUERO;700;35;73000;2085,7;2;0;0;1;;FRENTE;;;;0;;;;;INMUEBLESCLARIN.COM/ABASTO;700 AGUERO;AGÜERO;100;L;BALVANERA;3;4.341.063.997;3
TRIUNVIRATO;2900;47;80000;1702,1;4;1;1;;A ESTRENAR;;;;;0;;;;;ARGENPROP.COM/VILLAURQUIZA;2900 TRIUNVIRATO;AV. TRIUNVIRATO;100;L;VILLA ORTUZAR;15;1.853.740.362;3
PUEYRREDON;600;39;108600;2784,6;14;0;0;;A ESTRENAR;CONTRAFRENTE;;SI;;2;;;BALCON;;ARGENPROP.COM/BALVANERA;600 PUEYRREDON;AV. PUEYRREDON;100;L;BALVANERA;3;4.341.063.997;3
CABEZON, JOSE LEON;2900;42;89800;2138,1;1;2;1;45;;CONTRAFRENTE;POR ESCALERA;;;1;SI;;TERRAZA;;ARGENPROP.COM/VILLAPUEYRREDON;2900 CABEZON, JOSE LEON;JOSE LEON CABEZON;96;L;VILLA PUEYRREDON;12;3.302.910,10;3
ARENALES;2900;100;225000;2250;;3;3;40;;FRENTE;SEMIPISO;;;3;SI;SI;BALCON;;ARGENPROP.COM/BARRIONORTE;2900 ARENALES;ARENALES;100;L;RECOLETA;2;6.146.826.409;2
CALVO, CARLOS;2800;72;110000;1527,8;;3;2;;;;;SI;;0;SI;;TERRAZA;;ZONAPROP.COM_SAN CRISTOBAL;2800 CALVO, CARLOS;CARLOS CALVO;94;L;SAN CRISTOBAL;3;2.043.952.644;4
SANTIAGO DEL ESTERO;900;147;149000;1013,6;;3;2;;;FRENTE;;;;0;;;;;ZONAPROP.COM_MONSERRAT;900 SANTIAGO DEL ESTERO;SANTIAGO DEL ESTERO;100;L;CONSTITUCION;1;2.102.671.125;4
MELINCUE;2700;98;240000;2449;;4;4;;;;SEMIPISO;SI;SI;3;SI;SI;;;ARGENPROP.COM/VILLADELPARQUE;2700 MELINCUE;MELINCUE;100;L;VILLA DEL PARQUE;11;3.398.880.018;3
SALTA;1500;107;89000;831,8;;3;2;75;;FRENTE;;;;2;SI;;;;ZONAPROP/CONSTITUCION;1500 SALTA;SALTA;100;L;CONSTITUCION;1;2.102.671.125;4
BELGRANO;1300;28;66000;2357,1;5;0;0;;A ESTRENAR;CONTRAFRENTE;;;SI;1;;;TERRAZA;;ARGENPROP.COM/BALVANERA;1300 BELGRANO;AV. BELGRANO;100;L;MONTSERRAT;1;2.200.624.563;1
GASCON;600;55;87000;1581,8;;2;2;50;;LATERAL;;;;1;SI;;;;ARGENPROP.COM/ALMAGRO;600 GASCON;GASCON;100;L;ALMAGRO;5;4.051.222.618;3
JUFRE;200;92;133000;1445,7;2;4;3;45;;FRENTE;POR ESCALERA;;;1;SI;;BALCON;;ARGENPROP.COM/PALERMO;200 JUFRE;JUFRE;100;L;VILLA CRESPO;15;3.613.373.642;3
DEL LIBERTADOR;300;295;950000;3220,3;;5;4;;;;;;;0;;;;;ZONAPROP.COM_RETIRO;300 DEL LIBERTADOR;AV. DEL LIBERTADOR;100;L;RETIRO;1;4.547.765.746;1
BOLIVAR;300;44;140000;3181,8;;1;0;115;;FRENTE;;;;0;;;;RECIC;ZONAPROP.COM_MONSERRAT;300 BOLIVAR;BOLIVAR;100;L;MONTSERRAT;1;2.200.624.563;1
SAN JUAN;1874;34;50000;1470,6;10;0;0;;;;;;;0;;;;;INMUEBLESCLARIN.COM/BALVANERA;1874 SAN JUAN;AV. SAN JUAN;100;L;SAN CRISTOBAL;3;2.043.952.644;4
SIMBRON;3500;70;156000;2228,6;;3;2;12;;;;;SI;1;;;TERRAZA;;ZONAPROP/ABASTO;3500 SIMBRON;SIMBRON;100;L;VILLA DEL PARQUE;11;3.398.880.018;3
HUMBOLDT;1800;39;89500;2294,9;5;1;0;4;;CONTRAFRENTE;;;;1;SI;;BALCON;;ARGENPROP.COM/PALERMO;1800 HUMBOLDT;HUMBOLDT;100;L;PALERMO;14;15.773.573.191;2
ARROYO;800;154;470000;3051,9;2;4;3;40;;FRENTE;;;;2;SI;SI;TERRAZA;;BUSCAINMUEBLE/RECOLETA;800 ARROYO;ARROYO;37;;RETIRO;1;4.547.765.746;1
AGUERO;1300;45;115000;2555,6;PB;2;1;40;;FRENTE;;;;1;SI;;PATIO;;ARGENPROP.COM/BARRIONORTE;1300 AGUERO;AGÜERO;100;L;RECOLETA;2;6.146.826.409;2
SAN NICOLAS;1000;112;185000;1651,8;;3;2;;;;;;;0;SI;SI;TERRAZA;;ZONAPROP.COM_VILLA SANTA RITA;1000 SAN NICOLAS;SAN NICOLAS;100;L;VILLA SANTA RITA;11;2.153.947.048;3
JUNCAL;1600;320;870000;2716,6;;4;3;45;;FRENTE;;SI;SI;3;SI;SI;TERRAZA;;ZONAPROP/BARRIO NORTE;1600 JUNCAL;JUNCAL;37;;RECOLETA;2;6.146.826.409;2
MORENO;2900;47;72000;1531,9;1;1;1;40;;FRENTE;;;;1;SI;;BALCON;;ARGENPROP.COM/BALVANERA;2900 MORENO;MORENO;100;L;BALVANERA;3;4.341.063.997;3
CABILDO;4000;27;70000;2592,6;;1;1;40;;FRENTE;;;;1;;;TERRAZA;;BUSCAINMUEBLE/SAAVEDRA;4000 CABILDO;AV. CABILDO;100;L;SAAVEDRA;12;5.536.171.349;2
PARAGUAY;850;75;185000;2466,7;;3;2;;A ESTRENAR;;;;;2;;;;;ZONAPROP.COM_RETIRO;850 PARAGUAY;PARAGUAY;100;L;RETIRO;1;4.547.765.746;1
GELLY Y OBES, GRAL.;2200;131;435000;3320,6;7;4;3;;;FRENTE;;SI;SI;2;SI;SI;;;INMUEBLESCLARIN.COM/BARIO NORTE;2200 GELLY Y OBES, GRAL.;AV. GRAL. GELLY Y OBES;31;;RECOLETA;2;6.146.826.409;2
IRIGOYEN, BERNARDO DE;200;178;295000;1657,3;6;5;4;70;;FRENTE;;;;3;SI;SI;TERRAZA;;ZONAPROP.COM_MONSERRAT;200 IRIGOYEN, BERNARDO DE;BERNARDO DE IRIGOYEN;96;L;MONTSERRAT;1;2.200.624.563;1
ESCALADA DE SAN MARTIN, R.;3600;91;114000;1252,7;;2;1;;;;TRIPLEX;;;0;SI;SI;TERRAZA;;ZONAPROP.COM_LINIERS;3600 ESCALADA DE SAN MARTIN, R.;REMEDIOS DE ESCALADA DE SAN MARTIN;94;L;VILLA SANTA RITA;11;2.153.947.048;3
TRES SARGENTOS;400;50;160000;3200;;1;1;55;;FRENTE;LOFT;;;1;;;;;ARGENPROP.COM/BARRIONORTE;400 TRES SARGENTOS;TRES SARGENTOS;100;L;RETIRO;1;4.547.765.746;1
CONDARCO;3100;80;230000;2875;3;2;2;;5;;;SI;SI;2;SI;;TERRAZA;;ARGENPROP.COM/VILLADELPARQUE;3100 CONDARCO;CONDARCO;100;L;VILLA DEL PARQUE;11;3.398.880.018;3
MORAN, PEDRO;3500;110;230000;2090,9;4;2;2;30;;FRENTE;SEMIPISO;SI;SI;1;SI;;BALCON;;ARGENPROP.COM/VILLADEVOTO;3500 MORAN, PEDRO;PEDRO MORAN;94;L;VILLA DEVOTO;11;6.403.818.336;3
LAVALLEJA;100;75;150000;2000;7;2;1;1;;CONTRAFRENTE;;;;0;;;;;ZONAPROP.COM_SAN TELMO;100 LAVALLEJA;LAVALLE;85;L;SAN NICOLAS;1;2.288.975.233;1
RAMIREZ DE VELAZCO, JUAN;200;68;175000;2573,5;;0;0;;;FRENTE;;;SI;0;;;;;INMUEBLESCLARIN.COM/ALMAGRO;200 RAMIREZ DE VELAZCO, JUAN;JUAN RAMIREZ DE VELASCO;97;L;VILLA CRESPO;15;3.613.373.642;3
SANCHEZ DE BUSTAMANTE;1200;56;148000;2642,9;;2;1;9;;LATERAL;;;;0;;;;;INMUEBLESCLARIN.COM/BARIO NORTE;1200 SANCHEZ DE BUSTAMANTE;SANCHEZ DE BUSTAMANTE;100;L;RECOLETA;2;6.146.826.409;2
URIARTE;2300;38;97000;2552,6;2;2;1;;;;;;;1;SI;;;;ARGENPROP.COM/PALERMO;2300 URIARTE;URIARTE;100;L;PALERMO;14;15.773.573.191;2
ROOSEVELT FRANKLIN D.;4900;95;245000;2578,9;11;3;2;;A ESTRENAR;FRENTE;;;SI;2;SI;;TERRAZA;;ARGENPROP.COM/VILLAURQUIZA;4900 ROOSEVELT FRANKLIN D.;FRANKLIN D. ROOSEVELT;96;L;VILLA URQUIZA;12;5.448.470.069;3
LAS HERAS, GRAL.;3000;160;359900;2249,4;2;4;4;45;;FRENTE;SEMIPISO;SI;;4;SI;;TERRAZA;;ARGENPROP.COM/PALERMO;3000 LAS HERAS, GRAL.;AV. GRAL. LAS HERAS;91;L;RECOLETA;2;6.146.826.409;2
GUIDO;1900;56;79500;1419,6;;0;0;30;;CONTRAFRENTE;;;;1;;;BALCON;;ARGENPROP.COM/BARRIONORTE;1900 GUIDO;GUIDO;100;L;RECOLETA;2;6.146.826.409;2
BILLINGHURST;400;81;155000;1913,6;;3;3;35;;CONTRAFRENTE;SEMIPISO;SI;;1;SI;;;;ARGENPROP.COM/ALMAGRO;400 BILLINGHURST;BILLINGHURST;100;L;ALMAGRO;5;4.051.222.618;3
GASCON;700;53;118000;2226,4;;2;2;;;;;;;0;SI;;BALCON;;ARGENPROP.COM/ALMAGRO;700 GASCON;GASCON;100;L;ALMAGRO;5;4.051.222.618;3
DOBLAS;100;106;199000;1877,4;;4;3;40;;CONTRAFRENTE;;;;2;SI;;TERRAZA;;ZONAPROP/CABALLITO;100 DOBLAS;DOBLAS;37;;CABALLITO;6;6.851.079.059;3
NOGOYA;2400;43;85000;1976,7;2;2;1;;A ESTRENAR;CONTRAFRENTE;;;;1;;;TERRAZA;;ARGENPROP.COM/AGRONOMIA;2400 NOGOYA;NOGOYA;100;L;VILLA DEL PARQUE;11;3.398.880.018;3
LARRAZABAL;1300;297;170000;572,4;;4;3;30;;CONTRAFRENTE;;;;0;SI;SI;TERRAZA;;ZONAPROP.COM_MATADEROS;1300 LARRAZABAL;AV. LARRAZABAL;100;L;MATADEROS;9;7.398.564,74;4
PACHECO;2100;30;60000;2000;2;0;0;40;;INTERNO;;;;0;;;;;ARGENPROP.COM/VILLAURQUIZA;2100 PACHECO;PACHECO;100;L;VILLA URQUIZA;12;5.448.470.069;3
CULLEN;5100;54;99900;1850;2;3;2;45;;;POR ESCALERA;SI;;1;SI;;;;ARGENPROP.COM/VILLAURQUIZA;5100 CULLEN;CULLEN;100;L;VILLA URQUIZA;12;5.448.470.069;3
LOPEZ, CARLOS ANTONIO;2700;55;95000;1727,3;;2;1;;A ESTRENAR;;;;;0;;;;;ZONAPROP.COM_VILLA PUEYRREDON;2700 LOPEZ, CARLOS ANTONIO;CARLOS ANTONIO LOPEZ;96;L;VILLA PUEYRREDON;12;3.302.910,10;3
AGUERO;2000;110;375000;3409,1;11;3;2;15;;CONTRAFRENTE;;SI;SI;2;;;TERRAZA;;ARGENPROP.COM/BARRIONORTE;2000 AGUERO;AGÜERO;100;L;RECOLETA;2;6.146.826.409;2
LARRALDE, CRISOLOGO;3700;79;190000;2405,1;;3;2;;A ESTRENAR;FRENTE;;;SI;2;;;TERRAZA;;BUSCAINMUEBLE/SAAVEDRA;3700 LARRALDE, CRISOLOGO;CRISOLOGO LARRALDE;96;L;SAAVEDRA;12;5.536.171.349;2
SANTA FE;4800;46;86000;1869,6;5;2;1;35;;INTERNO;;;;0;;;BALCON;;ARGENPROP.COM/PALERMO;4800 SANTA FE;AV. SANTA FE;100;L;PALERMO;14;15.773.573.191;2
LAS HERAS, GRAL.;3800;143;399000;2790,2;;3;3;55;;CONTRAFRENTE;DUPLEX;SI;;2;SI;;;;ARGENPROP.COM/PALERMO;3800 LAS HERAS, GRAL.;AV. GRAL. LAS HERAS;91;L;PALERMO;14;15.773.573.191;2
PEÑA;3000;33;83000;2515,2;10;1;1;45;;CONTRAFRENTE;;;;1;;;;;ARGENPROP.COM/PALERMO;3000 PEÑA;PEÑA;100;L;RECOLETA;2;6.146.826.409;2
VARELA, JOSE PEDRO;4600;53;138000;2603,8;;3;2;40;;FRENTE;;;;0;SI;;;;ARGENPROP.COM/VILLADEVOTO;4600 VARELA, JOSE PEDRO;JOSE PEDRO VARELA;96;L;VILLA DEVOTO;11;6.403.818.336;3
RAMIREZ DE VELAZCO, JUAN;800;55;95000;1727,3;;2;1;35;;FRENTE;SEMIPISO;;;1;SI;;;;ARGENPROP.COM/PALERMO;800 RAMIREZ DE VELAZCO, JUAN;JUAN RAMIREZ DE VELASCO;97;L;VILLA CRESPO;15;3.613.373.642;3
PUEYRREDON;2000;92;230000;2500;;2;2;64;;FRENTE;;;;1;SI;SI;BALCON;;ARGENPROP.COM/BARRIONORTE;2000 PUEYRREDON;AV. PUEYRREDON;100;L;RECOLETA;2;6.146.826.409;2
AGUERO;2200;52;135000;2596,2;;1;1;40;;CONTRAFRENTE;;;;1;;;PATIO;;ARGENPROP.COM/BARRIONORTE;2200 AGUERO;AGÜERO;100;L;RECOLETA;2;6.146.826.409;2
LOZANO, PEDRO;3000;67;120000;1791;;3;2;;;;;;;0;;;;;ZONAPROP.COM_VILLA DEL PARQUE;3000 LOZANO, PEDRO;PEDRO LOZANO;94;L;VILLA DEL PARQUE;11;3.398.880.018;3
ROCA, JULIO A., PRES.;700;44;89500;2034,1;;1;0;2;;LATERAL;;;;0;;;BALCON;;ZONAPROP.COM_MONSERRAT;700 ROCA, JULIO A., PRES.;AV. PTE. JULIO A. ROCA;87;L;MONTSERRAT;1;2.200.624.563;1
AGUERO;2300;110;340000;3090,9;;4;3;;;;;;SI;1;;SI;BALCON;;ARGENPROP.COM/BARRIONORTE;2300 AGUERO;AGÜERO;100;L;RECOLETA;2;6.146.826.409;2
RIO DE JANEIRO;200;83;169000;2036,1;;4;3;40;;FRENTE;;SI;SI;2;SI;;TERRAZA;;ZONAPROP/CABALLITO;200 RIO DE JANEIRO;RIO DE JANEIRO;100;L;CABALLITO;6;6.851.079.059;3
BLANCO ENCALADA;5200;60;154900;2581,7;5;3;2;28;;FRENTE;;SI;SI;1;SI;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;5200 BLANCO ENCALADA;BLANCO ENCALADA;100;L;VILLA URQUIZA;12;5.448.470.069;3
COLPAYO;700;60;195000;3250;;3;1;;4;FRENTE;;;;1;SI;;TERRAZA;;ZONAPROP/CABALLITO;700 COLPAYO;COLPAYO;100;L;CABALLITO;6;6.851.079.059;3
FALCON, RAMON L.,CNEL.;3800;58;103000;1775,9;;3;2;1;;FRENTE;;;;0;;;BALCON;;ZONAPROP.COM_LINIERS;3800 FALCON, RAMON L.,CNEL.;CNEL. RAMON L. FALCON;84;L;FLORESTA;10;2.321.309.375;3
ISABEL LA CATOLICA;1600;108;140000;1296,3;;4;3;;A ESTRENAR;FRENTE;;;SI;2;SI;SI;TERRAZA;;ZONAPROP/BARRACAS;1600 ISABEL LA CATOLICA;ISABEL LA CATOLICA;100;L;BARRACAS;4;7.878.302.179;4
VENEZUELA;700;59;110000;1864,4;;3;2;;;FRENTE;;;;0;;;PATIO;;ZONAPROP.COM_SAN TELMO;700 VENEZUELA;VENEZUELA;100;L;MONTSERRAT;1;2.200.624.563;1
SOLIS;300;90;145000;1611,1;;4;3;100;;CONTRAFRENTE;;;;2;SI;SI;TERRAZA;;ZONAPROP/CONGRESO;300 SOLIS;SOLIS;100;L;MONTSERRAT;1;2.200.624.563;1
BERUTI;4600;95;415000;4368,4;9;3;2;3;;FRENTE;;SI;SI;2;SI;;BALCON;;ARGENPROP.COM/PALERMO;4600 BERUTI;BERUTI;100;L;PALERMO;14;15.773.573.191;2
PUEYRREDON;1100;87;148000;1701,1;10;0;0;;;;;;;0;SI;SI;;;INMUEBLESCLARIN.COM/BARIO NORTE;1100 PUEYRREDON;AV. PUEYRREDON;100;L;RECOLETA;2;6.146.826.409;2
BAHIA BLANCA;3300;45;120000;2666,7;PB;1;1;10;;CONTRAFRENTE;LOFT;;SI;1;;;PATIO;;ARGENPROP.COM/VILLADEVOTO;3300 BAHIA BLANCA;BAHIA BLANCA;100;L;VILLA DEVOTO;11;6.403.818.336;3
